iter	Passed	Remaining
4804	14354	15520
4805	14357	15516
4806	14360	15513
4807	14363	15510
4808	14366	15507
4809	14369	15504
4810	14371	15501
4811	14374	15498
4812	14377	15495
4813	14380	15492
4814	14383	15489
4815	14386	15486
4816	14389	15483
4817	14392	15480
4818	14395	15476
4819	14398	15473
4820	14402	15471
4821	14404	15468
4822	14407	15465
4823	14410	15462
4824	14413	15458
4825	14416	15455
4826	14419	15453
4827	14422	15449
4828	14424	15446
4829	14427	15443
4830	14430	15440
4831	14433	15437
4832	14436	15434
4833	14439	15430
4834	14442	15427
4835	14444	15424
4836	14447	15421
4837	14450	15418
4838	14453	15415
4839	14456	15412
4840	14459	15409
4841	14462	15405
4842	14464	15402
4843	14467	15399
4844	14470	15396
4845	14473	15393
4846	14476	15390
4847	14479	15387
4848	14481	15383
4849	14484	15380
4850	14487	15377
4851	14490	15374
4852	14493	15371
4853	14495	15367
4854	14498	15364
4855	14501	15361
4856	14504	15358
4857	14507	15355
4858	14510	15352
4859	14512	15348
4860	14515	15345
4861	14518	15342
4862	14521	15339
4863	14524	15336
4864	14526	15333
4865	14529	15329
4866	14532	15326
4867	14535	15323
4868	14538	15320
4869	14541	15317
4870	14544	15314
4871	14547	15311
4872	14549	15308
4873	14552	15305
4874	14555	15302
4875	14558	15299
4876	14561	15296
4877	14564	15292
4878	14567	15289
4879	14570	15287
4880	14573	15283
4881	14576	15280
4882	14579	15277
4883	14581	15274
4884	14584	15271
4885	14587	15268
4886	14590	15265
4887	14593	15262
4888	14596	15258
4889	14599	15255
4890	14601	15252
4891	14604	15249
4892	14607	15246
4893	14610	15243
4894	14613	15240
4895	14616	15237
4896	14619	15234
4897	14621	15230
4898	14624	15227
4899	14627	15224
4900	14630	15221
4901	14633	15218
4902	14636	15215
4903	14638	15211
4904	14641	15209
4905	14644	15205
4906	14647	15202
4907	14650	15199
4908	14653	15196
4909	14655	15193
4910	14658	15190
4911	14661	15187
4912	14664	15183
4913	14667	15180
4914	14670	15177
4915	14673	15174
4916	14675	15171
4917	14678	15168
4918	14681	15165
4919	14684	15162
4920	14687	15159
4921	14690	15156
4922	14693	15152
4923	14696	15149
4924	14699	15146
4925	14702	15143
4926	14704	15140
4927	14707	15137
4928	14710	15134
4929	14713	15130
4930	14716	15128
4931	14719	15125
4932	14721	15121
4933	14724	15118
4934	14727	15115
4935	14730	15112
4936	14733	15109
4937	14735	15105
4938	14738	15102
4939	14741	15099
4940	14744	15096
4941	14747	15093
4942	14749	15090
4943	14752	15086
4944	14755	15083
4945	14758	15080
4946	14761	15077
4947	14763	15074
4948	14767	15071
4949	14769	15068
4950	14772	15065
4951	14775	15061
4952	14778	15058
4953	14781	15055
4954	14784	15052
4955	14786	15049
4956	14789	15046
4957	14792	15043
4958	14795	15039
4959	14798	15037
4960	14801	15033
4961	14804	15030
4962	14807	15027
4963	14809	15024
4964	14812	15021
4965	14815	15018
4966	14818	15015
4967	14821	15011
4968	14824	15009
4969	14826	15005
4970	14829	15002
4971	14832	14999
4972	14835	14996
4973	14838	14993
4974	14841	14990
4975	14844	14987
4976	14846	14984
4977	14850	14981
4978	14852	14978
4979	14855	14974
4980	14858	14971
4981	14860	14968
4982	14863	14965
4983	14866	14962
4984	14869	14959
4985	14872	14956
4986	14875	14952
4987	14878	14949
4988	14880	14946
4989	14883	14943
4990	14886	14940
4991	14889	14937
4992	14892	14934
4993	14895	14930
4994	14898	14928
4995	14901	14924
4996	14903	14921
4997	14906	14918
4998	14909	14915
4999	14912	14912
5000	14915	14909
5001	14918	14906
5002	14920	14903
5003	14924	14900
5004	14927	14897
5005	14930	14894
5006	14933	14891
5007	14935	14888
5008	14938	14885
5009	14941	14882
5010	14944	14878
5011	14947	14875
5012	14950	14872
5013	14953	14869
5014	14956	14866
5015	14958	14863
5016	14961	14860
5017	14964	14857
5018	14967	14854
5019	14970	14850
5020	14973	14847
5021	14975	14844
5022	14978	14841
5023	14981	14838
5024	14984	14835
5025	14987	14832
5026	14990	14829
5027	14993	14826
5028	14996	14823
5029	14999	14820
5030	15002	14817
5031	15005	14814
5032	15008	14811
5033	15010	14808
5034	15013	14805
5035	15016	14802
5036	15019	14798
5037	15022	14796
5038	15025	14792
5039	15028	14789
5040	15031	14786
5041	15033	14783
5042	15036	14780
5043	15039	14777
5044	15042	14774
5045	15045	14771
5046	15048	14767
5047	15051	14764
5048	15053	14761
5049	15056	14758
5050	15059	14755
5051	15062	14752
5052	15065	14749
5053	15068	14746
5054	15071	14743
5055	15074	14740
5056	15076	14736
5057	15079	14733
5058	15082	14730
5059	15085	14727
5060	15088	14724
5061	15091	14721
5062	15093	14718
5063	15096	14715
5064	15099	14712
5065	15102	14708
5066	15105	14705
5067	15108	14702
5068	15110	14699
5069	15113	14696
5070	15116	14693
5071	15119	14690
5072	15122	14687
5073	15125	14684
5074	15128	14680
5075	15130	14677
5076	15133	14674
5077	15136	14671
5078	15139	14668
5079	15141	14665
5080	15144	14661
5081	15147	14659
5082	15150	14655
5083	15153	14652
5084	15156	14649
5085	15159	14646
5086	15161	14643
5087	15164	14640
5088	15167	14636
5089	15170	14633
5090	15173	14630
5091	15175	14627
5092	15178	14624
5093	15181	14621
5094	15184	14618
5095	15187	14615
5096	15190	14612
5097	15192	14608
5098	15195	14605
5099	15198	14602
5100	15201	14599
5101	15204	14596
5102	15207	14593
5103	15209	14589
5104	15212	14587
5105	15215	14583
5106	15218	14580
5107	15221	14577
5108	15223	14574
5109	15226	14571
5110	15229	14568
5111	15232	14564
5112	15235	14561
5113	15238	14558
5114	15240	14555
5115	15243	14552
5116	15246	14549
5117	15249	14545
5118	15251	14542
5119	15254	14539
5120	15257	14536
5121	15260	14533
5122	15263	14530
5123	15266	14527
5124	15268	14524
5125	15271	14521
5126	15274	14517
5127	15277	14514
5128	15280	14511
5129	15283	14508
5130	15285	14505
5131	15288	14502
5132	15291	14498
5133	15294	14495
5134	15297	14492
5135	15299	14489
5136	15302	14486
5137	15305	14483
5138	15308	14480
5139	15311	14477
5140	15314	14474
5141	15317	14471
5142	15320	14468
5143	15322	14464
5144	15325	14461
5145	15328	14458
5146	15331	14455
5147	15334	14452
5148	15337	14449
5149	15340	14446
5150	15342	14443
5151	15345	14440
5152	15348	14436
5153	15351	14433
5154	15353	14430
5155	15356	14427
5156	15359	14424
5157	15362	14421
5158	15365	14418
5159	15368	14415
5160	15371	14412
5161	15374	14409
5162	15377	14406
5163	15380	14403
5164	15383	14400
5165	15386	14397
5166	15388	14394
5167	15391	14390
5168	15394	14387
5169	15397	14384
5170	15400	14381
5171	15403	14378
5172	15406	14375
5173	15408	14372
5174	15411	14369
5175	15414	14366
5176	15417	14363
5177	15420	14360
5178	15423	14357
5179	15426	14354
5180	15429	14351
5181	15432	14348
5182	15434	14344
5183	15437	14341
5184	15440	14338
5185	15443	14335
5186	15446	14332
5187	15449	14329
5188	15451	14326
5189	15454	14323
5190	15457	14319
5191	15460	14316
5192	15463	14313
5193	15466	14310
5194	15469	14307
5195	15472	14305
5196	15475	14302
5197	15479	14299
5198	15482	14297
5199	15485	14294
5200	15488	14291
5201	15491	14288
5202	15494	14285
5203	15497	14282
5204	15499	14278
5205	15502	14275
5206	15505	14272
5207	15508	14269
5208	15511	14266
5209	15514	14263
5210	15517	14260
5211	15519	14257
5212	15522	14254
5213	15525	14251
5214	15528	14248
5215	15531	14245
5216	15534	14242
5217	15537	14239
5218	15540	14235
5219	15542	14232
5220	15546	14229
5221	15548	14226
5222	15551	14223
5223	15554	14220
5224	15557	14217
5225	15560	14214
5226	15563	14211
5227	15565	14208
5228	15568	14205
5229	15571	14201
5230	15574	14198
5231	15577	14195
5232	15580	14192
5233	15582	14189
5234	15585	14186
5235	15589	14184
5236	15592	14181
5237	15595	14178
5238	15598	14174
5239	15600	14171
5240	15603	14168
5241	15606	14165
5242	15609	14162
5243	15612	14159
5244	15615	14156
5245	15618	14153
5246	15620	14150
5247	15623	14147
5248	15626	14144
5249	15629	14141
5250	15632	14137
5251	15635	14134
5252	15637	14131
5253	15640	14128
5254	15643	14125
5255	15646	14122
5256	15649	14119
5257	15652	14116
5258	15655	14113
5259	15658	14110
5260	15661	14107
5261	15664	14104
5262	15667	14101
5263	15670	14098
5264	15672	14095
5265	15675	14092
5266	15678	14089
5267	15681	14085
5268	15684	14082
5269	15687	14079
5270	15689	14076
5271	15692	14073
5272	15695	14070
5273	15698	14067
5274	15701	14064
5275	15704	14061
5276	15706	14057
5277	15709	14054
5278	15712	14051
5279	15715	14048
5280	15718	14046
5281	15721	14043
5282	15724	14040
5283	15727	14037
5284	15730	14033
5285	15733	14030
5286	15736	14027
5287	15738	14024
5288	15742	14021
5289	15745	14018
5290	15747	14015
5291	15750	14012
5292	15753	14009
5293	15756	14006
5294	15759	14003
5295	15762	14000
5296	15764	13996
5297	15767	13994
5298	15770	13990
5299	15773	13987
5300	15776	13984
5301	15779	13981
5302	15782	13978
5303	15784	13975
5304	15787	13972
5305	15790	13969
5306	15793	13966
5307	15796	13963
5308	15799	13960
5309	15802	13956
5310	15804	13953
5311	15807	13950
5312	15810	13947
5313	15813	13944
5314	15817	13942
5315	15819	13939
5316	15822	13935
5317	15825	13932
5318	15828	13929
5319	15830	13926
5320	15833	13923
5321	15836	13920
5322	15839	13917
5323	15842	13914
5324	15845	13911
5325	15847	13907
5326	15850	13904
5327	15853	13901
5328	15856	13898
5329	15859	13895
5330	15862	13892
5331	15865	13889
5332	15867	13886
5333	15870	13883
5334	15873	13880
5335	15876	13877
5336	15879	13873
5337	15882	13870
5338	15884	13867
5339	15887	13864
5340	15890	13861
5341	15893	13858
5342	15896	13855
5343	15899	13852
5344	15901	13849
5345	15904	13846
5346	15908	13843
5347	15911	13840
5348	15914	13837
5349	15917	13834
5350	15920	13831
5351	15922	13828
5352	15925	13825
5353	15928	13822
5354	15931	13819
5355	15934	13816
5356	15937	13813
5357	15939	13809
5358	15943	13806
5359	15945	13803
5360	15948	13800
5361	15951	13797
5362	15954	13794
5363	15957	13791
5364	15960	13788
5365	15963	13785
5366	15966	13782
5367	15968	13779
5368	15971	13776
5369	15974	13773
5370	15977	13770
5371	15980	13766
5372	15983	13763
5373	15985	13760
5374	15988	13757
5375	15991	13754
5376	15994	13751
5377	15996	13748
5378	15999	13745
5379	16002	13742
5380	16005	13738
5381	16008	13736
5382	16011	13733
5383	16014	13729
5384	16017	13726
5385	16019	13723
5386	16022	13720
5387	16025	13717
5388	16028	13714
5389	16031	13711
5390	16034	13708
5391	16036	13705
5392	16039	13702
5393	16042	13699
5394	16045	13695
5395	16048	13692
5396	16051	13689
5397	16053	13686
5398	16057	13683
5399	16060	13680
5400	16062	13677
5401	16065	13674
5402	16068	13671
5403	16071	13668
5404	16074	13665
5405	16077	13662
5406	16080	13659
5407	16083	13656
5408	16086	13653
5409	16089	13650
5410	16092	13647
5411	16095	13644
5412	16097	13641
5413	16100	13638
5414	16103	13635
5415	16106	13632
5416	16109	13629
5417	16112	13625
5418	16115	13622
5419	16117	13619
5420	16120	13616
5421	16123	13613
5422	16126	13610
5423	16129	13607
5424	16132	13604
5425	16134	13601
5426	16137	13598
5427	16140	13595
5428	16143	13591
5429	16145	13588
5430	16148	13585
5431	16151	13582
5432	16154	13579
5433	16158	13577
5434	16161	13574
5435	16164	13571
5436	16166	13568
5437	16169	13564
5438	16172	13561
5439	16175	13558
5440	16178	13555
5441	16181	13552
5442	16183	13549
5443	16186	13546
5444	16190	13543
5445	16193	13540
5446	16196	13538
5447	16199	13535
5448	16202	13532
5449	16205	13529
5450	16208	13526
5451	16211	13523
5452	16214	13520
5453	16218	13518
5454	16221	13515
5455	16224	13512
5456	16227	13509
5457	16231	13507
5458	16233	13503
5459	16236	13500
5460	16239	13497
5461	16242	13494
5462	16245	13491
5463	16248	13488
5464	16251	13485
5465	16253	13482
5466	16257	13479
5467	16259	13476
5468	16262	13473
5469	16265	13470
5470	16268	13467
5471	16271	13464
5472	16274	13461
5473	16277	13458
5474	16280	13455
5475	16283	13452
5476	16285	13449
5477	16288	13446
5478	16291	13442
5479	16294	13439
5480	16297	13436
5481	16300	13433
5482	16302	13430
5483	16305	13427
5484	16308	13424
5485	16311	13421
5486	16314	13418
5487	16316	13415
5488	16319	13411
5489	16322	13409
5490	16325	13406
5491	16328	13402
5492	16331	13399
5493	16334	13396
5494	16336	13393
5495	16339	13390
5496	16342	13387
5497	16345	13384
5498	16348	13381
5499	16350	13377
5500	16353	13374
5501	16356	13372
5502	16359	13368
5503	16362	13366
5504	16365	13362
5505	16368	13359
5506	16371	13356
5507	16374	13353
5508	16376	13350
5509	16379	13347
5510	16382	13344
5511	16385	13341
5512	16388	13338
5513	16391	13335
5514	16394	13332
5515	16397	13329
5516	16399	13326
5517	16402	13323
5518	16405	13320
5519	16408	13316
5520	16411	13313
5521	16414	13310
5522	16416	13307
5523	16419	13304
5524	16423	13301
5525	16425	13298
5526	16428	13295
5527	16431	13292
5528	16434	13289
5529	16437	13286
5530	16440	13283
5531	16442	13280
5532	16446	13277
5533	16448	13274
5534	16451	13271
5535	16454	13268
5536	16457	13265
5537	16460	13262
5538	16463	13259
5539	16465	13255
5540	16468	13252
5541	16471	13249
5542	16474	13246
5543	16477	13243
5544	16480	13240
5545	16483	13237
5546	16485	13234
5547	16488	13231
5548	16491	13228
5549	16494	13225
5550	16497	13222
5551	16500	13219
5552	16503	13216
5553	16506	13213
5554	16508	13210
5555	16511	13207
5556	16514	13203
5557	16517	13200
5558	16520	13197
5559	16523	13194
5560	16525	13191
5561	16528	13188
5562	16531	13185
5563	16534	13182
5564	16537	13179
5565	16540	13176
5566	16542	13173
5567	16545	13170
5568	16548	13166
5569	16551	13163
5570	16554	13160
5571	16557	13157
5572	16559	13154
5573	16562	13151
5574	16565	13148
5575	16568	13145
5576	16571	13142
5577	16573	13139
5578	16576	13136
5579	16579	13133
5580	16582	13129
5581	16585	13126
5582	16588	13123
5583	16591	13120
5584	16594	13117
5585	16596	13114
5586	16599	13111
5587	16602	13108
5588	16605	13105
5589	16608	13102
5590	16611	13099
5591	16614	13096
5592	16616	13093
5593	16619	13090
5594	16622	13087
5595	16625	13083
5596	16628	13081
5597	16631	13077
5598	16633	13074
5599	16636	13071
5600	16639	13068
5601	16642	13065
5602	16645	13062
5603	16648	13059
5604	16651	13056
5605	16654	13054
5606	16657	13051
5607	16660	13048
5608	16663	13044
5609	16666	13041
5610	16669	13038
5611	16672	13035
5612	16674	13032
5613	16678	13029
5614	16680	13026
5615	16683	13023
5616	16686	13020
5617	16689	13017
5618	16692	13014
5619	16695	13011
5620	16698	13008
5621	16700	13005
5622	16703	13002
5623	16706	12999
5624	16709	12996
5625	16712	12992
5626	16714	12989
5627	16717	12986
5628	16720	12983
5629	16723	12980
5630	16726	12977
5631	16729	12974
5632	16732	12971
5633	16734	12968
5634	16737	12965
5635	16740	12962
5636	16743	12959
5637	16746	12956
5638	16749	12953
5639	16752	12950
5640	16755	12947
5641	16757	12944
5642	16760	12941
5643	16763	12938
5644	16766	12934
5645	16769	12932
5646	16772	12928
5647	16774	12925
5648	16777	12922
5649	16780	12919
5650	16783	12916
5651	16786	12913
5652	16789	12910
5653	16792	12907
5654	16795	12904
5655	16798	12901
5656	16800	12898
5657	16804	12895
5658	16806	12892
5659	16809	12889
5660	16812	12886
5661	16815	12883
5662	16818	12880
5663	16821	12877
5664	16823	12874
5665	16826	12871
5666	16829	12868
5667	16832	12864
5668	16835	12861
5669	16838	12858
5670	16841	12855
5671	16844	12852
5672	16846	12849
5673	16849	12846
5674	16852	12843
5675	16855	12840
5676	16858	12837
5677	16861	12834
5678	16863	12831
5679	16866	12828
5680	16869	12825
5681	16872	12822
5682	16875	12819
5683	16878	12816
5684	16880	12812
5685	16883	12809
5686	16886	12806
5687	16889	12803
5688	16892	12800
5689	16895	12797
5690	16897	12794
5691	16900	12791
5692	16903	12788
5693	16906	12785
5694	16909	12782
5695	16912	12779
5696	16914	12775
5697	16917	12772
5698	16920	12769
5699	16923	12766
5700	16925	12763
5701	16928	12760
5702	16931	12757
5703	16934	12754
5704	16937	12751
5705	16939	12747
5706	16942	12744
5707	16945	12741
5708	16948	12738
5709	16951	12735
5710	16953	12732
5711	16956	12729
5712	16959	12726
5713	16962	12723
5714	16965	12720
5715	16968	12717
5716	16970	12714
5717	16973	12711
5718	16976	12708
5719	16979	12704
5720	16982	12701
5721	16985	12698
5722	16988	12695
5723	16991	12692
5724	16993	12689
5725	16996	12686
5726	16999	12683
5727	17002	12680
5728	17005	12677
5729	17008	12674
5730	17010	12671
5731	17013	12668
5732	17016	12665
5733	17019	12662
5734	17022	12659
5735	17025	12656
5736	17028	12653
5737	17030	12650
5738	17034	12647
5739	17036	12644
5740	17039	12640
5741	17042	12638
5742	17045	12634
5743	17048	12631
5744	17051	12628
5745	17053	12625
5746	17056	12622
5747	17059	12619
5748	17062	12616
5749	17065	12613
5750	17068	12610
5751	17070	12607
5752	17073	12604
5753	17076	12601
5754	17079	12598
5755	17082	12595
5756	17085	12592
5757	17088	12588
5758	17090	12586
5759	17093	12582
5760	17097	12580
5761	17100	12577
5762	17102	12574
5763	17105	12571
5764	17108	12568
5765	17111	12564
5766	17113	12561
5767	17117	12558
5768	17119	12555
5769	17122	12552
5770	17125	12549
5771	17128	12546
5772	17131	12543
5773	17134	12540
5774	17136	12537
5775	17139	12534
5776	17142	12531
5777	17145	12528
5778	17148	12524
5779	17151	12522
5780	17153	12518
5781	17156	12515
5782	17159	12512
5783	17162	12509
5784	17165	12506
5785	17168	12503
5786	17170	12500
5787	17174	12497
5788	17176	12494
5789	17179	12491
5790	17182	12488
5791	17185	12485
5792	17188	12482
5793	17191	12479
5794	17193	12476
5795	17196	12473
5796	17199	12470
5797	17202	12467
5798	17205	12464
5799	17208	12461
5800	17210	12457
5801	17213	12454
5802	17216	12451
5803	17219	12448
5804	17221	12445
5805	17224	12442
5806	17227	12439
5807	17230	12436
5808	17233	12433
5809	17236	12430
5810	17238	12427
5811	17241	12423
5812	17244	12420
5813	17247	12417
5814	17250	12414
5815	17253	12411
5816	17255	12408
5817	17258	12405
5818	17261	12402
5819	17264	12399
5820	17267	12396
5821	17269	12393
5822	17272	12390
5823	17275	12387
5824	17278	12383
5825	17281	12380
5826	17283	12377
5827	17286	12374
5828	17289	12371
5829	17292	12368
5830	17295	12365
5831	17297	12362
5832	17301	12359
5833	17304	12356
5834	17307	12354
5835	17310	12350
5836	17313	12347
5837	17316	12344
5838	17318	12341
5839	17321	12338
5840	17324	12335
5841	17327	12332
5842	17329	12329
5843	17333	12326
5844	17335	12323
5845	17338	12320
5846	17341	12317
5847	17344	12314
5848	17346	12310
5849	17349	12308
5850	17352	12304
5851	17355	12302
5852	17358	12298
5853	17361	12295
5854	17364	12292
5855	17367	12289
5856	17369	12286
5857	17372	12283
5858	17375	12280
5859	17378	12277
5860	17381	12274
5861	17384	12271
5862	17386	12268
5863	17389	12265
5864	17392	12262
5865	17395	12259
5866	17398	12256
5867	17401	12253
5868	17403	12249
5869	17406	12246
5870	17409	12243
5871	17412	12240
5872	17414	12237
5873	17417	12234
5874	17420	12231
5875	17423	12228
5876	17426	12225
5877	17428	12222
5878	17431	12219
5879	17434	12215
5880	17437	12212
5881	17439	12209
5882	17442	12206
5883	17445	12203
5884	17448	12200
5885	17451	12197
5886	17454	12194
5887	17456	12191
5888	17459	12188
5889	17462	12185
5890	17465	12182
5891	17468	12179
5892	17471	12176
5893	17474	12173
5894	17476	12170
5895	17479	12167
5896	17482	12164
5897	17485	12161
5898	17488	12158
5899	17491	12154
5900	17494	12151
5901	17497	12148
5902	17499	12145
5903	17502	12142
5904	17505	12139
5905	17508	12136
5906	17511	12133
5907	17513	12130
5908	17516	12127
5909	17519	12124
5910	17522	12121
5911	17525	12118
5912	17528	12115
5913	17531	12112
5914	17533	12109
5915	17536	12106
5916	17539	12103
5917	17542	12099
5918	17544	12096
5919	17548	12093
5920	17550	12090
5921	17553	12087
5922	17556	12084
5923	17559	12081
5924	17561	12078
5925	17564	12075
5926	17567	12072
5927	17570	12069
5928	17573	12066
5929	17576	12063
5930	17580	12060
5931	17583	12058
5932	17586	12055
5933	17589	12052
5934	17591	12049
5935	17594	12045
5936	17597	12042
5937	17600	12039
5938	17603	12036
5939	17606	12033
5940	17608	12030
5941	17611	12027
5942	17614	12024
5943	17617	12021
5944	17620	12018
5945	17622	12015
5946	17625	12012
5947	17628	12009
5948	17631	12006
5949	17634	12003
5950	17637	12000
5951	17640	11997
5952	17642	11994
5953	17645	11991
5954	17648	11988
5955	17651	11984
5956	17654	11982
5957	17657	11978
5958	17659	11975
5959	17662	11972
5960	17665	11969
5961	17668	11966
5962	17671	11963
5963	17674	11960
5964	17676	11957
5965	17679	11954
5966	17682	11951
5967	17685	11948
5968	17688	11945
5969	17691	11942
5970	17693	11939
5971	17697	11936
5972	17699	11933
5973	17702	11930
5974	17705	11927
5975	17708	11924
5976	17711	11921
5977	17714	11918
5978	17716	11915
5979	17719	11911
5980	17722	11908
5981	17725	11905
5982	17728	11902
5983	17731	11899
5984	17734	11896
5985	17737	11893
5986	17739	11890
5987	17742	11887
5988	17745	11884
5989	17748	11881
5990	17751	11878
5991	17754	11875
5992	17756	11872
5993	17759	11869
5994	17762	11866
5995	17765	11863
5996	17767	11860
5997	17770	11857
5998	17773	11853
5999	17776	11850
6000	17779	11847
6001	17781	11844
6002	17784	11841
6003	17787	11838
6004	17790	11835
6005	17793	11832
6006	17796	11829
6007	17798	11826
6008	17801	11823
6009	17804	11820
6010	17807	11817
6011	17809	11813
6012	17812	11811
6013	17815	11807
6014	17818	11804
6015	17821	11801
6016	17824	11798
6017	17826	11795
6018	17829	11792
6019	17832	11789
6020	17835	11786
6021	17838	11783
6022	17840	11780
6023	17843	11777
6024	17846	11774
6025	17849	11771
6026	17852	11768
6027	17854	11765
6028	17857	11761
6029	17860	11759
6030	17863	11756
6031	17866	11753
6032	17869	11750
6033	17872	11746
6034	17874	11743
6035	17877	11740
6036	17880	11737
6037	17884	11735
6038	17887	11732
6039	17890	11729
6040	17893	11726
6041	17896	11723
6042	17898	11720
6043	17901	11717
6044	17904	11714
6045	17907	11711
6046	17910	11708
6047	17912	11705
6048	17915	11701
6049	17918	11698
6050	17921	11695
6051	17923	11692
6052	17926	11689
6053	17929	11686
6054	17932	11683
6055	17935	11680
6056	17938	11677
6057	17941	11674
6058	17943	11671
6059	17946	11668
6060	17949	11665
6061	17952	11662
6062	17955	11659
6063	17957	11656
6064	17960	11653
6065	17963	11650
6066	17966	11646
6067	17969	11643
6068	17972	11640
6069	17974	11637
6070	17977	11634
6071	17980	11631
6072	17983	11628
6073	17986	11625
6074	17989	11622
6075	17991	11619
6076	17994	11616
6077	17997	11613
6078	18000	11610
6079	18003	11607
6080	18006	11604
6081	18008	11601
6082	18011	11598
6083	18014	11595
6084	18017	11592
6085	18020	11589
6086	18022	11585
6087	18025	11582
6088	18028	11579
6089	18031	11576
6090	18034	11573
6091	18036	11570
6092	18039	11567
6093	18042	11564
6094	18045	11561
6095	18048	11558
6096	18051	11555
6097	18054	11552
6098	18057	11549
6099	18059	11546
6100	18062	11543
6101	18065	11540
6102	18068	11537
6103	18071	11534
6104	18074	11531
6105	18076	11528
6106	18079	11525
6107	18082	11522
6108	18085	11519
6109	18088	11516
6110	18090	11512
6111	18093	11509
6112	18096	11506
6113	18099	11503
6114	18102	11500
6115	18105	11497
6116	18107	11494
6117	18110	11491
6118	18113	11488
6119	18116	11485
6120	18119	11482
6121	18122	11479
6122	18124	11476
6123	18128	11473
6124	18130	11470
6125	18133	11467
6126	18136	11464
6127	18139	11461
6128	18142	11458
6129	18145	11455
6130	18147	11452
6131	18150	11449
6132	18153	11446
6133	18156	11443
6134	18159	11440
6135	18162	11437
6136	18164	11434
6137	18167	11431
6138	18170	11428
6139	18173	11424
6140	18176	11421
6141	18179	11418
6142	18181	11415
6143	18184	11412
6144	18187	11409
6145	18190	11406
6146	18192	11403
6147	18195	11400
6148	18198	11397
6149	18201	11394
6150	18203	11391
6151	18206	11388
6152	18209	11384
6153	18212	11381
6154	18214	11378
6155	18217	11375
6156	18220	11372
6157	18223	11369
6158	18226	11366
6159	18228	11363
6160	18231	11360
6161	18234	11357
6162	18237	11354
6163	18240	11351
6164	18243	11348
6165	18246	11345
6166	18248	11342
6167	18252	11339
6168	18255	11336
6169	18258	11333
6170	18261	11330
6171	18263	11327
6172	18266	11324
6173	18269	11321
6174	18272	11318
6175	18275	11315
6176	18278	11312
6177	18280	11309
6178	18283	11306
6179	18286	11303
6180	18289	11300
6181	18292	11297
6182	18294	11294
6183	18297	11291
6184	18300	11288
6185	18303	11284
6186	18305	11281
6187	18309	11278
6188	18311	11275
6189	18314	11272
6190	18317	11269
6191	18320	11266
6192	18323	11263
6193	18326	11260
6194	18328	11257
6195	18331	11254
6196	18334	11251
6197	18337	11248
6198	18339	11245
6199	18343	11242
6200	18345	11239
6201	18348	11236
6202	18351	11233
6203	18353	11230
6204	18356	11226
6205	18359	11224
6206	18362	11220
6207	18364	11217
6208	18367	11214
6209	18370	11211
6210	18373	11208
6211	18376	11205
6212	18378	11202
6213	18381	11199
6214	18384	11196
6215	18387	11193
6216	18390	11190
6217	18392	11187
6218	18395	11184
6219	18398	11181
6220	18401	11177
6221	18403	11174
6222	18406	11171
6223	18409	11168
6224	18412	11165
6225	18415	11162
6226	18418	11159
6227	18420	11156
6228	18423	11153
6229	18426	11150
6230	18429	11147
6231	18432	11144
6232	18435	11141
6233	18438	11138
6234	18441	11135
6235	18443	11132
6236	18446	11129
6237	18449	11126
6238	18452	11123
6239	18455	11120
6240	18458	11117
6241	18460	11114
6242	18463	11111
6243	18466	11108
6244	18469	11105
6245	18472	11102
6246	18475	11099
6247	18477	11096
6248	18480	11093
6249	18483	11090
6250	18486	11087
6251	18489	11084
6252	18492	11081
6253	18495	11078
6254	18498	11075
6255	18500	11072
6256	18503	11069
6257	18506	11066
6258	18509	11063
6259	18512	11059
6260	18515	11056
6261	18517	11053
6262	18520	11050
6263	18523	11047
6264	18526	11044
6265	18529	11041
6266	18532	11038
6267	18534	11035
6268	18537	11032
6269	18540	11029
6270	18543	11026
6271	18545	11023
6272	18549	11020
6273	18551	11017
6274	18554	11014
6275	18557	11011
6276	18560	11008
6277	18563	11005
6278	18566	11002
6279	18568	10999
6280	18571	10996
6281	18575	10993
6282	18578	10990
6283	18581	10987
6284	18583	10984
6285	18586	10981
6286	18590	10979
6287	18593	10976
6288	18595	10972
6289	18598	10970
6290	18601	10967
6291	18604	10963
6292	18607	10960
6293	18610	10957
6294	18612	10954
6295	18615	10951
6296	18618	10948
6297	18621	10945
6298	18624	10942
6299	18627	10939
6300	18630	10936
6301	18633	10934
6302	18636	10931
6303	18639	10928
6304	18642	10925
6305	18644	10922
6306	18647	10919
6307	18650	10916
6308	18653	10912
6309	18656	10909
6310	18659	10907
6311	18662	10903
6312	18665	10901
6313	18667	10897
6314	18670	10894
6315	18673	10891
6316	18676	10888
6317	18678	10885
6318	18681	10882
6319	18684	10879
6320	18687	10876
6321	18690	10873
6322	18693	10870
6323	18695	10867
6324	18698	10864
6325	18701	10861
6326	18704	10858
6327	18707	10855
6328	18710	10852
6329	18713	10849
6330	18715	10846
6331	18718	10843
6332	18721	10840
6333	18724	10837
6334	18727	10834
6335	18730	10831
6336	18732	10828
6337	18735	10825
6338	18738	10822
6339	18741	10819
6340	18743	10815
6341	18746	10813
6342	18749	10809
6343	18752	10806
6344	18755	10803
6345	18758	10800
6346	18761	10797
6347	18764	10795
6348	18766	10791
6349	18769	10788
6350	18772	10786
6351	18775	10783
6352	18778	10780
6353	18781	10777
6354	18784	10773
6355	18787	10770
6356	18789	10767
6357	18792	10764
